query,true_cardinality,time_s,status,error,pattern_path,sql
query_dense_24_21,336100279080458850978,9.304236,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_21.json,
query_dense_24_22,2366449282745239085568,0.445629,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_22.json,
query_dense_24_24,684852068332904316822,0.473451,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_24.json,
query_dense_24_27,99545730235142006108,9.692510,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_27.json,
query_dense_24_30,3753034583831599727240,1.156320,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_30.json,
query_dense_24_32,210024674595973090862,0.781481,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_32.json,
query_dense_24_34,113829139924900882456,0.533159,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_34.json,
query_dense_24_4,226237857419418806550,26.999400,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_4.json,
query_dense_24_41,2899769746712219543224,0.680836,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_41.json,
query_dense_24_42,21479016166946697600,54.436319,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_42.json,
query_dense_24_48,665786208640485869532,5.924548,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_48.json,
query_dense_24_5,228127101839320738896,23.105123,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_5.json,
query_dense_24_54,137512809430490289840,8.878781,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_54.json,
query_dense_24_56,130971414740686363800,0.458676,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_56.json,
query_dense_24_57,14253423371485346350084,0.588993,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_57.json,
query_dense_24_6,1846954432255368218200,133.952829,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_6.json,
query_dense_24_60,943482140694008819438,0.781576,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_60.json,
query_dense_24_61,2406239176134230123907,0.595874,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_61.json,
query_dense_24_64,1439379483609806837979,0.630643,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_64.json,
query_dense_24_69,227517523442614871480,1.581717,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_69.json,
query_dense_24_71,136226424617863381823,0.657437,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_71.json,
query_dense_24_72,3139330855242029967699,0.453581,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_72.json,
query_dense_24_73,40038434465761241604,1.136158,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_73.json,
query_dense_24_75,1938201809077490528864,0.451298,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_75.json,
query_dense_24_80,39953572849779583880,4.928151,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_80.json,
query_dense_24_82,9453139885616278244628,1.116116,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_82.json,
query_dense_24_83,1793846471442926955648,0.484028,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_83.json,
query_dense_24_86,63165663070193362176,1.165356,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_86.json,
query_dense_24_91,44537390577567994577,0.466663,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_91.json,
query_dense_24_93,25629372013617864304,1.107885,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_24_93.json,
query_dense_32_1,3513916411811928198100634112,52.613776,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_1.json,
query_dense_32_103,73627922564291842195056298,0.764479,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_103.json,
query_dense_32_11,35379131857682228084729683170,0.576782,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_11.json,
query_dense_32_111,184853749759186041967497352,2.648570,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_111.json,
query_dense_32_114,2248233241143459522114598048,0.767544,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_114.json,
query_dense_32_117,6735511730566439798941395432,15.939056,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_117.json,
query_dense_32_12,27217935521409714622653657314,0.619985,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_12.json,
query_dense_32_123,1126759362845547333888899532,4.900066,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_123.json,
query_dense_32_127,1997223446837830240068026212,2.686040,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_127.json,
query_dense_32_136,211423601939059573514418720,2.554210,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_136.json,
query_dense_32_139,21567007986207643780475089968,0.664449,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_139.json,
query_dense_32_14,757338923871935066006300433,0.601495,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_14.json,
query_dense_32_143,30198058159533019182901744,1.053709,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_143.json,
query_dense_32_145,4265401900893950275824076140,5.990481,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_145.json,
query_dense_32_146,80255753364850455704313768,15.506572,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_146.json,
query_dense_32_147,1300369864051909678952189312,0.706302,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_147.json,
query_dense_32_148,54306384126189258330611280,1.362680,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_148.json,
query_dense_32_149,4397935428963406744581440768,0.753585,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_149.json,
query_dense_32_151,120034306519024825516107840,1.421914,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_151.json,
query_dense_32_154,1561079396828073182164023718,0.592942,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_154.json,
query_dense_32_163,3693048536732383706847795200,0.983169,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_163.json,
query_dense_32_164,29967526555488030090312920,352.244992,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_164.json,
query_dense_32_166,474344689987318078731851544,0.841324,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_166.json,
query_dense_32_167,22012691620154600234489401120,7.921729,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_167.json,
query_dense_32_18,593657539338190138861244048,1.146685,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_18.json,
query_dense_32_183,1488816034017888722497161992,1.727857,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_183.json,
query_dense_32_189,17107029342368004143359284768,12.931073,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_189.json,
query_dense_32_197,2167612634334877054775341392,5.864017,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_197.json,
query_dense_32_199,324592860228535368939751224,0.515230,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_199.json,
query_dense_32_2,1393431705956911482351371008,0.725312,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_2.json,
query_dense_32_21,70126157402871428736180218604,0.694365,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_21.json,
query_dense_32_22,6526179117862672911661607284,0.567398,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_22.json,
query_dense_32_33,650028639826168490766465432,54.865196,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_33.json,
query_dense_32_34,1409881554067924651138586182,1.001573,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_34.json,
query_dense_32_39,107777828671037157084401700,0.702411,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_39.json,
query_dense_32_42,104655366178412328900094990,1.207036,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_42.json,
query_dense_32_44,4375605261208578134036874896,1.391281,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_44.json,
query_dense_32_45,6017688209312537445620593464,0.588885,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_45.json,
query_dense_32_46,14684351769932518056199594776,16.145840,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_46.json,
query_dense_32_49,2721234330296447499909141936,1.334690,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_49.json,
query_dense_32_54,119138517389451810321432176,0.540194,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_54.json,
query_dense_32_6,39665862170576283390393506496,1.696158,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_6.json,
query_dense_32_62,75828138716094774195769348,1.642516,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_62.json,
query_dense_32_68,93078916112232813199531520,178.097722,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_68.json,
query_dense_32_70,252837256442861344687642040,5.604336,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_70.json,
query_dense_32_72,114307732813419927141213040,0.822374,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_72.json,
query_dense_32_81,715158535582104208996499508,6.075334,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_81.json,
query_dense_32_85,861125151788202971052420784,1.414672,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_85.json,
query_dense_32_89,241390543510039109108749760,5.441343,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_89.json,
query_dense_32_95,243683362577185365933656278,1.824946,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_95.json,
query_dense_32_97,8906535657631494193038487944,0.961992,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_97.json,
query_dense_32_99,68664331581916264769196584,0.866699,ok,,experiment/run_tmp/dblp_gcard_partitioned_patterns/query_dense_32_99.json,
query_dense_4_1,53077,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_1.graph,
query_dense_4_10,9001,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_10.graph,
query_dense_4_100,30912,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_100.graph,
query_dense_4_101,30326,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_101.graph,
query_dense_4_102,7260,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_102.graph,
query_dense_4_103,7771,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_103.graph,
query_dense_4_104,6660,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_104.graph,
query_dense_4_105,14820,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_105.graph,
query_dense_4_106,5295,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_106.graph,
query_dense_4_107,3850,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_107.graph,
query_dense_4_108,12110,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_108.graph,
query_dense_4_109,11344,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_109.graph,
query_dense_4_11,11301,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_11.graph,
query_dense_4_110,12319,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_110.graph,
query_dense_4_111,14479,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_111.graph,
query_dense_4_112,8154,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_112.graph,
query_dense_4_113,18081,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_113.graph,
query_dense_4_114,6477,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_114.graph,
query_dense_4_115,11370,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_115.graph,
query_dense_4_116,12679,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_116.graph,
query_dense_4_117,3361,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_117.graph,
query_dense_4_118,8964,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_118.graph,
query_dense_4_119,26324,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_119.graph,
query_dense_4_12,10869,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_12.graph,
query_dense_4_120,9932,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_120.graph,
query_dense_4_121,11860,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_121.graph,
query_dense_4_122,22543,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_122.graph,
query_dense_4_123,11036,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_123.graph,
query_dense_4_124,8747,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_124.graph,
query_dense_4_125,8632,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_125.graph,
query_dense_4_126,26731,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_126.graph,
query_dense_4_127,6586,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_127.graph,
query_dense_4_128,36456,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_128.graph,
query_dense_4_129,9764,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_129.graph,
query_dense_4_13,13921,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_13.graph,
query_dense_4_130,37151,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_130.graph,
query_dense_4_131,12260,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_131.graph,
query_dense_4_132,25085,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_132.graph,
query_dense_4_133,11884,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_133.graph,
query_dense_4_134,10047,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_134.graph,
query_dense_4_135,9432,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_135.graph,
query_dense_4_136,7338,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_136.graph,
query_dense_4_137,5632,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_137.graph,
query_dense_4_138,12250,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_138.graph,
query_dense_4_139,7808,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_139.graph,
query_dense_4_14,5863,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_14.graph,
query_dense_4_140,8141,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_140.graph,
query_dense_4_141,10517,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_141.graph,
query_dense_4_142,6915,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_142.graph,
query_dense_4_143,11827,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_143.graph,
query_dense_4_144,7605,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_144.graph,
query_dense_4_145,12651,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_145.graph,
query_dense_4_146,26384,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_146.graph,
query_dense_4_147,7834,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_147.graph,
query_dense_4_148,32881,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_148.graph,
query_dense_4_149,10465,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_149.graph,
query_dense_4_15,7994,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_15.graph,
query_dense_4_150,9816,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_150.graph,
query_dense_4_151,23091,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_151.graph,
query_dense_4_152,3884,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_152.graph,
query_dense_4_153,6306,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_153.graph,
query_dense_4_154,13319,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_154.graph,
query_dense_4_155,14961,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_155.graph,
query_dense_4_156,4317,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_156.graph,
query_dense_4_157,14573,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_157.graph,
query_dense_4_158,10011,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_158.graph,
query_dense_4_159,9265,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_159.graph,
query_dense_4_16,20654,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_16.graph,
query_dense_4_160,8776,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_160.graph,
query_dense_4_161,5947,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_161.graph,
query_dense_4_162,3840,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_162.graph,
query_dense_4_163,31975,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_163.graph,
query_dense_4_164,11676,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_164.graph,
query_dense_4_165,11232,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_165.graph,
query_dense_4_166,19108,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_166.graph,
query_dense_4_167,7069,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_167.graph,
query_dense_4_168,24016,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_168.graph,
query_dense_4_169,8985,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_169.graph,
query_dense_4_17,22849,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_17.graph,
query_dense_4_170,30808,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_170.graph,
query_dense_4_171,5959,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_171.graph,
query_dense_4_172,7276,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_172.graph,
query_dense_4_173,4003,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_173.graph,
query_dense_4_174,26218,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_174.graph,
query_dense_4_175,20655,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_175.graph,
query_dense_4_176,9916,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_176.graph,
query_dense_4_177,9118,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_177.graph,
query_dense_4_178,5513,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_178.graph,
query_dense_4_179,9055,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_179.graph,
query_dense_4_18,5284,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_18.graph,
query_dense_4_180,11498,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_180.graph,
query_dense_4_181,6048,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_181.graph,
query_dense_4_182,10068,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_182.graph,
query_dense_4_183,15391,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_183.graph,
query_dense_4_184,22168,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_184.graph,
query_dense_4_185,5856,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_185.graph,
query_dense_4_186,9748,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_186.graph,
query_dense_4_187,11240,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_187.graph,
query_dense_4_188,9965,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_188.graph,
query_dense_4_189,9664,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_189.graph,
query_dense_4_19,7708,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_19.graph,
query_dense_4_190,8693,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_190.graph,
query_dense_4_191,12227,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_191.graph,
query_dense_4_192,5389,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_192.graph,
query_dense_4_193,41041,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_193.graph,
query_dense_4_194,11363,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_194.graph,
query_dense_4_195,28360,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_195.graph,
query_dense_4_196,7792,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_196.graph,
query_dense_4_197,7602,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_197.graph,
query_dense_4_198,11043,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_198.graph,
query_dense_4_199,4060,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_199.graph,
query_dense_4_2,37913,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_2.graph,
query_dense_4_20,5852,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_20.graph,
query_dense_4_200,9509,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_200.graph,
query_dense_4_21,8092,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_21.graph,
query_dense_4_22,11115,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_22.graph,
query_dense_4_23,29258,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_23.graph,
query_dense_4_24,9916,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_24.graph,
query_dense_4_25,8220,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_25.graph,
query_dense_4_26,7277,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_26.graph,
query_dense_4_27,7828,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_27.graph,
query_dense_4_28,41658,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_28.graph,
query_dense_4_29,11427,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_29.graph,
query_dense_4_3,7671,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_3.graph,
query_dense_4_30,7345,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_30.graph,
query_dense_4_31,15314,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_31.graph,
query_dense_4_32,13793,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_32.graph,
query_dense_4_33,26523,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_33.graph,
query_dense_4_34,7838,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_34.graph,
query_dense_4_35,16417,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_35.graph,
query_dense_4_36,9883,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_36.graph,
query_dense_4_37,14522,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_37.graph,
