query,true_cardinality,time_s,status,error,pattern_path,sql
query_dense_24_198,4787868103522965449,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_198.graph,
query_dense_24_20,6815804159787203424,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_20.graph,
query_dense_24_21,4058885753686921890,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_21.graph,
query_dense_24_22,5266041310416478720,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_22.graph,
query_dense_24_24,2322537605650907030,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_24.graph,
query_dense_24_27,7312009866594248028,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_27.graph,
query_dense_24_30,8345536868560749192,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_30.graph,
query_dense_24_32,7110489785168023086,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_32.graph,
query_dense_24_34,3148675482643572760,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_34.graph,
query_dense_24_4,4876928534904187158,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_4.graph,
query_dense_24_41,3630927139819939512,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_41.graph,
query_dense_24_42,3032272093237145984,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_42.graph,
query_dense_24_48,1703421986942011356,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_48.graph,
query_dense_24_5,6766172954806119504,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_5.graph,
query_dense_24_54,8385600914523428528,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_54.graph,
query_dense_24_56,1844206224719502488,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_56.graph,
query_dense_24_57,7423039072713950212,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_57.graph,
query_dense_24_6,2280024884413056600,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_6.graph,
query_dense_24_60,2698192934821687022,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_60.graph,
query_dense_24_61,8162446551988413827,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_61.graph,
query_dense_24_64,533445860461811931,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_64.graph,
query_dense_24_69,6156594558100252088,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_69.graph,
query_dense_24_71,7099216101896520511,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_71.graph,
query_dense_24_72,3384362711406192979,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_72.graph,
query_dense_24_73,3144946318342138372,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_73.graph,
query_dense_24_75,1293681337987609184,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_75.graph,
query_dense_24_80,3060084702360480648,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_80.graph,
query_dense_24_82,8406919876987817236,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_82.graph,
query_dense_24_83,4512296293100448896,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_83.graph,
query_dense_24_86,7825430849064707328,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_86.graph,
query_dense_24_91,7643902430148891345,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_91.graph,
query_dense_24_93,7182627939908312688,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_24_93.graph,
query_dense_32_1,1831887923713374464,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_1.graph,
query_dense_32_103,3851757192286506050,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_103.graph,
query_dense_32_11,8264181372880337750,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_11.graph,
query_dense_32_111,5313141991087497480,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_111.graph,
query_dense_32_114,8375208786646510752,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_114.graph,
query_dense_32_117,8162208900342950376,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_117.graph,
query_dense_32_12,571640626824194,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_12.graph,
query_dense_32_123,8134056348975052960,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_123.graph,
query_dense_32_127,2450501122327795268,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_127.graph,
query_dense_32_136,185651208247062816,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_136.graph,
query_dense_32_139,7483195080348583504,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_139.graph,
query_dense_32_14,3976961562173307971,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_14.graph,
query_dense_32_143,7974065000054132008,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_143.graph,
query_dense_32_145,6081612778832730220,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_145.graph,
query_dense_32_146,10800053387325888,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_146.graph,
query_dense_32_147,50215039954327232,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_147.graph,
query_dense_32_148,8692307433906576144,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_148.graph,
query_dense_32_149,7304972453402272264,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_149.graph,
query_dense_32_151,2603869040597649472,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_151.graph,
query_dense_32_154,5865853305334737190,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_154.graph,
query_dense_32_163,253081679557011200,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_163.graph,
query_dense_32_164,5241089569568530328,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_164.graph,
query_dense_32_166,1510653125692283544,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_166.graph,
query_dense_32_167,2527983946856637728,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_167.graph,
query_dense_32_18,1311033155660399424,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_18.graph,
query_dense_32_183,3181140736145698360,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_183.graph,
query_dense_32_189,8584491342067165728,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_189.graph,
query_dense_32_197,3114283570510434640,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_197.graph,
query_dense_32_199,1805734184053159992,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_199.graph,
query_dense_32_2,6993238532963776320,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_2.graph,
query_dense_32_21,4988272590161032396,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_21.graph,
query_dense_32_22,7805534056887866036,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_22.graph,
query_dense_32_33,9057904828520818984,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_33.graph,
query_dense_32_34,1413173317852929142,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_34.graph,
query_dense_32_39,2207238102936539172,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_39.graph,
query_dense_32_42,1652917599628292814,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_42.graph,
query_dense_32_44,2868562439057897632,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_44.graph,
query_dense_32_45,8933757330959443456,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_45.graph,
query_dense_32_46,6102327683078219032,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_46.graph,
query_dense_32_49,8327821277414665648,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_49.graph,
query_dense_32_54,2672579650903363184,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_54.graph,
query_dense_32_6,6988832086445920448,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_6.graph,
query_dense_32_62,3365598840822696964,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_62.graph,
query_dense_32_68,3030029327148067360,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_68.graph,
query_dense_32_70,14542584320563640,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_70.graph,
query_dense_32_72,5919170334711263600,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_72.graph,
query_dense_32_81,7448758819886027196,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_81.graph,
query_dense_32_85,3976915758547424944,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_85.graph,
query_dense_32_89,1367671380450260952,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_89.graph,
query_dense_32_95,6527772976950211130,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_95.graph,
query_dense_32_97,4995232679351398536,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_97.graph,
query_dense_32_99,2231556492617614696,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_32_99.graph,
query_dense_4_1,53077,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_1.graph,
query_dense_4_10,9001,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_10.graph,
query_dense_4_100,30912,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_100.graph,
query_dense_4_101,30326,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_101.graph,
query_dense_4_102,7260,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_102.graph,
query_dense_4_103,7771,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_103.graph,
query_dense_4_104,6660,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_104.graph,
query_dense_4_105,14820,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_105.graph,
query_dense_4_106,5295,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_106.graph,
query_dense_4_107,3850,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_107.graph,
query_dense_4_108,12110,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_108.graph,
query_dense_4_109,11344,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_109.graph,
query_dense_4_11,11301,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_11.graph,
query_dense_4_110,12319,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_110.graph,
query_dense_4_111,14479,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_111.graph,
query_dense_4_112,8154,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_112.graph,
query_dense_4_113,18081,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_113.graph,
query_dense_4_114,6477,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_114.graph,
query_dense_4_115,11370,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_115.graph,
query_dense_4_116,12679,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_116.graph,
query_dense_4_117,3361,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_117.graph,
query_dense_4_118,8964,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_118.graph,
query_dense_4_119,26324,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_119.graph,
query_dense_4_12,10869,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_12.graph,
query_dense_4_120,9932,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_120.graph,
query_dense_4_121,11860,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_121.graph,
query_dense_4_122,22543,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_122.graph,
query_dense_4_123,11036,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_123.graph,
query_dense_4_124,8747,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_124.graph,
query_dense_4_125,8632,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_125.graph,
query_dense_4_126,26731,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_126.graph,
query_dense_4_127,6586,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_127.graph,
query_dense_4_128,36456,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_128.graph,
query_dense_4_129,9764,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_129.graph,
query_dense_4_13,13921,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_13.graph,
query_dense_4_130,37151,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_130.graph,
query_dense_4_131,12260,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_131.graph,
query_dense_4_132,25085,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_132.graph,
query_dense_4_133,11884,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_133.graph,
query_dense_4_134,10047,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_134.graph,
query_dense_4_135,9432,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_135.graph,
query_dense_4_136,7338,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_136.graph,
query_dense_4_137,5632,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_137.graph,
query_dense_4_138,12250,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_138.graph,
query_dense_4_139,7808,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_139.graph,
query_dense_4_14,5863,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_14.graph,
query_dense_4_140,8141,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_140.graph,
query_dense_4_141,10517,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_141.graph,
query_dense_4_142,6915,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_142.graph,
query_dense_4_143,11827,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_143.graph,
query_dense_4_144,7605,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_144.graph,
query_dense_4_145,12651,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_145.graph,
query_dense_4_146,26384,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_146.graph,
query_dense_4_147,7834,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_147.graph,
query_dense_4_148,32881,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_148.graph,
query_dense_4_149,10465,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_149.graph,
query_dense_4_15,7994,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_15.graph,
query_dense_4_150,9816,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_150.graph,
query_dense_4_151,23091,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_151.graph,
query_dense_4_152,3884,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_152.graph,
query_dense_4_153,6306,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_153.graph,
query_dense_4_154,13319,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_154.graph,
query_dense_4_155,14961,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_155.graph,
query_dense_4_156,4317,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_156.graph,
query_dense_4_157,14573,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_157.graph,
query_dense_4_158,10011,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_158.graph,
query_dense_4_159,9265,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_159.graph,
query_dense_4_16,20654,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_16.graph,
query_dense_4_160,8776,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_160.graph,
query_dense_4_161,5947,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_161.graph,
query_dense_4_162,3840,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_162.graph,
query_dense_4_163,31975,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_163.graph,
query_dense_4_164,11676,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_164.graph,
query_dense_4_165,11232,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_165.graph,
query_dense_4_166,19108,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_166.graph,
query_dense_4_167,7069,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_167.graph,
query_dense_4_168,24016,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_168.graph,
query_dense_4_169,8985,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_169.graph,
query_dense_4_17,22849,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_17.graph,
query_dense_4_170,30808,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_170.graph,
query_dense_4_171,5959,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_171.graph,
query_dense_4_172,7276,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_172.graph,
query_dense_4_173,4003,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_173.graph,
query_dense_4_174,26218,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_174.graph,
query_dense_4_175,20655,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_175.graph,
query_dense_4_176,9916,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_176.graph,
query_dense_4_177,9118,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_177.graph,
query_dense_4_178,5513,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_178.graph,
query_dense_4_179,9055,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_179.graph,
query_dense_4_18,5284,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_18.graph,
query_dense_4_180,11498,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_180.graph,
query_dense_4_181,6048,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_181.graph,
query_dense_4_182,10068,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_182.graph,
query_dense_4_183,15391,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_183.graph,
query_dense_4_184,22168,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_184.graph,
query_dense_4_185,5856,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_185.graph,
query_dense_4_186,9748,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_186.graph,
query_dense_4_187,11240,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_187.graph,
query_dense_4_188,9965,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_188.graph,
query_dense_4_189,9664,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_189.graph,
query_dense_4_19,7708,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_19.graph,
query_dense_4_190,8693,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_190.graph,
query_dense_4_191,12227,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_191.graph,
query_dense_4_192,5389,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_192.graph,
query_dense_4_193,41041,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_193.graph,
query_dense_4_194,11363,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_194.graph,
query_dense_4_195,28360,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_195.graph,
query_dense_4_196,7792,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_196.graph,
query_dense_4_197,7602,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_197.graph,
query_dense_4_198,11043,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_198.graph,
query_dense_4_199,4060,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_199.graph,
query_dense_4_2,37913,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_2.graph,
query_dense_4_20,5852,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_20.graph,
query_dense_4_200,9509,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_200.graph,
query_dense_4_21,8092,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_21.graph,
query_dense_4_22,11115,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_22.graph,
query_dense_4_23,29258,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_23.graph,
query_dense_4_24,9916,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_24.graph,
query_dense_4_25,8220,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_25.graph,
query_dense_4_26,7277,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_26.graph,
query_dense_4_27,7828,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_27.graph,
query_dense_4_28,41658,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_28.graph,
query_dense_4_29,11427,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_29.graph,
query_dense_4_3,7671,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_3.graph,
query_dense_4_30,7345,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_30.graph,
query_dense_4_31,15314,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_31.graph,
query_dense_4_32,13793,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_32.graph,
